tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,44008,44008,Enterococcus_cecorum,Enterococcus cecorum,species,0.0,abund,0.0,19625849,8,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,45851,45851,Eshraghiella_crossota,Eshraghiella crossota,species,0.91661,abund,0.0091661,2521323,7546,7546,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,46228,46228,[Ruminococcus]_lactaris,[Ruminococcus]_lactaris,species,0.0,abund,0.0,2733858,84,84,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,46503,46503,Parabacteroides_merdae,Parabacteroides merdae,species,1.0408499999999998,abund,0.0104085,4588480,13704,13683,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,46506,46506,Bacteroides_stercoris,Bacteroides stercoris,species,0.8182200000000001,abund,0.0081822,4371348,11089,11089,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,46507,46507,Ezakiella_coagulans,Ezakiella coagulans,species,0.0,abund,0.0,1986775,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,47490,47490,Thermoanaerobacterium_aotearoense,Thermoanaerobacterium aotearoense,species,0.0,abund,0.0,2668690,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,47678,47678,Bacteroides_caccae,Bacteroides caccae,species,0.9603,abund,0.009603,5261272,15913,15519,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,51288,51288,Kluyvera_ascorbata,Kluyvera ascorbata,species,0.0,abund,0.0,5371308,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,51663,51663,Pediococcus_damnosus,Pediococcus damnosus,species,0.0,abund,0.0,11570178,7,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,52694,52694,Acetobacterium_wieringae,Acetobacterium wieringae,species,0.0,abund,0.0,4082090,3,3,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,53442,53442,Eubacterium_callanderi,Eubacterium callanderi,species,0.0,abund,0.0,13635247,19,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,53443,53443,Blautia_hydrogenotrophica,Blautia hydrogenotrophica,species,0.0,abund,0.0,3597785,19,19,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,57487,57487,Pseudothermotoga_hypogea,Pseudothermotoga hypogea,species,0.0,abund,0.0,2165416,5,5,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,61635,61635,Paracholeplasma_brassicae,Paracholeplasma brassicae,species,0.0,abund,0.0,1877792,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,61645,61645,Enterobacter_asburiae,Enterobacter asburiae,species,0.0,abund,0.0,10529636,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,69966,69966,Macrococcoides_caseolyticum,Macrococcoides caseolyticum,species,0.0,abund,0.0,3321205,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,71452,71452,Enterococcus_raffinosus,Enterococcus raffinosus,species,0.0,abund,0.0,8641529,2,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,72360,72360,Bacillus_mojavensis,Bacillus mojavensis,species,0.0,abund,0.0,4089687,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella_aerofaciens,Collinsella aerofaciens,species,0.9084,abund,0.009084,2393724,7333,7328,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,76857,76857,Fusobacterium_polymorphum,Fusobacterium polymorphum,species,0.0,abund,0.0,8967733,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,79329,79329,Chitinophaga_pinensis,Chitinophaga pinensis,species,0.0,abund,0.0,9127347,5,5,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,80869,80869,Paracidovorax_citrulli,Paracidovorax citrulli,species,0.0,abund,0.0,15840721,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,81947,81947,Vagococcus_lutrae,Vagococcus lutrae,species,0.0,abund,0.0,4121959,3,3,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,83564,83564,Desulfosarcina_ovata,Desulfosarcina ovata,species,0.0,abund,0.0,8021889,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,83655,83655,Leclercia_adecarboxylata,Leclercia adecarboxylata,species,0.0,abund,0.0,9697677,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,84030,84030,Lacrimispora_saccharolytica,Lacrimispora saccharolytica,species,0.0,abund,0.0,4670420,61,61,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella_lenta,Eggerthella lenta,species,0.25145,abund,0.0025145,13942320,10459,7770,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella_sanguinis,Gemella sanguinis,species,0.87848,abund,0.0087848,1796606,5399,5399,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,84378,84378,Brachyspira_murdochii,Brachyspira murdochii,species,0.0,abund,0.0,3241804,11,11,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,86661,86661,Bacillus_cereus_group,Bacillus cereus_group,species,0.0,abund,0.0,5991373,26,25,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea_longicatena,Dorea longicatena,species,0.8153600000000001,abund,0.0081536,3442572,9461,9357,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia_luti,Blautia luti,species,1.18428,abund,0.0118428,3741599,11227,11227,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,89152,89152,Peptacetobacter_hiranonis,Peptacetobacter hiranonis,species,0.0,abund,0.0,2534695,9,9,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,89153,89153,[Clostridium]_hylemonae,[Clostridium]_hylemonae,species,0.0,abund,0.0,3923821,325,210,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,100886,100886,Catenibacterium_mitsuokai,Catenibacterium mitsuokai,species,0.0,abund,0.0,2650196,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,101070,101070,Rummeliibacillus_pycnus,Rummeliibacillus pycnus,species,0.0,abund,0.0,4346358,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,105219,105219,Ralstonia_mannitolilytica,Ralstonia mannitolilytica,species,0.0,abund,0.0,5072301,2,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,105841,105841,Anaerostipes_caccae,Anaerostipes caccae,species,0.00019,abund,1.9e-06,3534392,34,6,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,112234,112234,Chryseobacterium_joostei,Chryseobacterium joostei,species,0.0,abund,0.0,4890621,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,112901,112901,Sporomusa_malonica,Sporomusa malonica,species,0.0,abund,0.0,5312210,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus_australis,Streptococcus australis,species,0.90627,abund,0.0090627,2161464,6469,6469,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium_diversum,Mogibacterium diversum,species,0.87701,abund,0.0087701,1815831,5451,5451,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,116085,116085,Coprococcus_catus,Coprococcus catus,species,0.0,abund,0.0,3463414,35,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter_azorensis,Caloranaerobacter azorensis,species,0.91731,abund,0.0091731,2539490,7639,7639,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,119542,119542,Roseinatronobacter_bogoriensis,Roseinatronobacter bogoriensis,species,0.0,abund,0.0,3899419,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,121627,121627,Talaromyces_rugulosus,Talaromyces rugulosus,species,0.0,abund,0.0,32587597,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,128785,128785,Pseudoxanthomonas_mexicana,Pseudoxanthomonas mexicana,species,0.0,abund,0.0,4119347,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,136842,136842,Pseudomonas_chlororaphis_group,Pseudomonas chlororaphis_group,species,0.0,abund,0.0,10952570,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,136845,136845,Pseudomonas_putida_group,Pseudomonas putida_group,species,0.0,abund,0.0,6049899,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,136849,136849,Pseudomonas_syringae_group,Pseudomonas syringae_group,species,0.0,abund,0.0,7314553,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,139438,139438,Geovibrio_thiophilus,Geovibrio thiophilus,species,0.0,abund,0.0,2997552,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,143361,143361,Filifactor_alocis,Filifactor alocis,species,0.0,abund,0.0,1931012,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,147206,147206,Collinsella_stercoris,Collinsella stercoris,species,0.0,abund,0.0,2460748,8,8,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,150120,150120,Shewanella_livingstonensis,Shewanella livingstonensis,species,0.0,abund,0.0,4839879,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella_hathewayi,Hungatella hathewayi,species,1.07359,abund,0.0107359,6296958,20914,20750,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter_sanguinis,Turicibacter sanguinis,species,0.9293199999999999,abund,0.0092932,2999687,8974,8973,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia_intestinalis,Roseburia intestinalis,species,0.99629,abund,0.0099629,4300352,13576,1674,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,168384,168384,Marvinbryantia_formatexigens,Marvinbryantia formatexigens,species,0.0,abund,0.0,4577574,50,50,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus_colihominis,Anaerotruncus colihominis,species,0.9549099999999999,abund,0.0095491,3563916,10642,10565,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,172713,172713,Paenibacillus_kribbensis,Paenibacillus kribbensis,species,0.0,abund,0.0,5778702,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,180957,180957,Pectobacterium_brasiliense,Pectobacterium brasiliense,species,0.0,abund,0.0,45231859,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,182640,182640,Kribbella_flavida,Kribbella flavida,species,0.0,abund,0.0,7579488,9,9,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,185007,185007,Pseudobutyrivibrio_xylanivorans,Pseudobutyrivibrio xylanivorans,species,0.0,abund,0.0,3584426,3,3,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,185008,185008,Butyrivibrio_hungatei,Butyrivibrio hungatei,species,0.0,abund,0.0,3386311,5,5,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,187304,187304,Roseibium_aggregatum,Roseibium aggregatum,species,0.0,abund,0.0,26828474,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,187327,187327,Acidaminococcus_intestini,Acidaminococcus intestini,species,0.0,abund,0.0,2396537,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,189665,189665,uncultured_Trichococcus_sp.,uncultured Trichococcus_sp.,species,0.0,abund,0.0,3315642,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,197614,197614,Streptococcus_pasteurianus,Streptococcus pasteurianus,species,0.0,abund,0.0,3380902,15,15,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,198119,198119,Paenibacillus_barcinonensis,Paenibacillus barcinonensis,species,0.0,abund,0.0,6393895,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,201828,201828,Staphylococcus_casei,Staphylococcus casei,species,3.9999999999999996e-05,abund,4e-07,2913362,9,9,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,208479,208479,Enterocloster_bolteae,Enterocloster bolteae,species,0.0,abund,0.0,6614036,72,70,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,214851,214851,Subdoligranulum_variabile,Subdoligranulum variabile,species,0.0,abund,0.0,3244954,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,214853,214853,Anaerofustis_stercorihominis,Anaerofustis stercorihominis,species,0.0,abund,0.0,2297660,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes_finegoldii,Alistipes finegoldii,species,0.94327,abund,0.0094327,3925747,11812,11794,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium_longum,Bifidobacterium longum,species,0.25151,abund,0.0025151,3143527,2986,1395,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,218300,218300,uncultured_Methanolobus_sp.,uncultured Methanolobus_sp.,species,0.0,abund,0.0,3293617,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,221402,221402,Mergibacter_septicus,Mergibacter septicus,species,0.0,abund,0.0,7544962,6,6,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,221822,221822,Phaeobacter_inhibens,Phaeobacter inhibens,species,0.0,abund,0.0,25206179,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,224402,224402,Halococcus_qingdaonensis,Halococcus qingdaonensis,species,0.0,abund,0.0,2703393,6,6,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,237258,237258,Cloacibacterium_normanense,Cloacibacterium normanense,species,0.0,abund,0.0,2759562,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,238834,238834,Clostridium_estertheticum,Clostridium estertheticum,species,0.0,abund,0.0,14930099,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,239935,239935,Akkermansia_muciniphila,Akkermansia muciniphila,species,0.0,abund,0.0,22042729,4,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,244787,244787,Nautilia_profundicola,Nautilia profundicola,species,0.0,abund,0.0,1676444,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,246432,246432,Staphylococcus_equorum,Staphylococcus equorum,species,0.0,abund,0.0,5533410,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,246787,246787,Bacteroides_cellulosilyticus,Bacteroides cellulosilyticus,species,4.9999999999999996e-05,abund,5e-07,7271073,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,248315,248315,Veillonella_rodentium,Veillonella rodentium,species,0.0,abund,0.0,2041290,3,3,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus_pittmaniae,Haemophilus pittmaniae,species,0.88839,abund,0.0088839,2181355,6610,6610,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,251695,251695,Pseudomonas_syringae_group_genomosp._1,Pseudomonas syringae_group_genomosp._1,species,0.0,abund,0.0,6132309,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,254758,254758,Siminovitchia_fortis,Siminovitchia fortis,species,0.0,abund,0.0,3738453,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter_bartlettii,Intestinibacter bartlettii,species,0.93309,abund,0.0093309,3006269,9077,9075,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,273371,273371,Candida_orthopsilosis,Candida orthopsilosis,species,0.0,abund,0.0,6146296,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,283734,283734,Staphylococcus_pseudintermedius,Staphylococcus pseudintermedius,species,0.0,abund,0.0,13124036,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,285729,285729,Fusobacterium_canifelinum,Fusobacterium canifelinum,species,0.0,abund,0.0,2425164,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,291644,291644,Bacteroides_salyersiae,Bacteroides salyersiae,species,0.0008399999999999999,abund,8.4e-06,10811684,83,83,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,291645,291645,Bacteroides_nordii,Bacteroides nordii,species,0.0,abund,0.0,5678582,4,4,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor_plautii,Flavonifractor plautii,species,0.8408199999999999,abund,0.0084082,4691745,12379,12346,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia_hominis,Roseburia hominis,species,0.9490000000000001,abund,0.00949,3592125,10767,91,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,301302,301302,Roseburia_faecis,Roseburia faecis,species,0.93434,abund,0.0093434,3385415,10161,10161,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,312306,312306,Pseudomonas_entomophila,Pseudomonas entomophila,species,0.0,abund,0.0,5924885,3,3,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,319970,319970,Enterococcus_devriesei,Enterococcus devriesei,species,0.0,abund,0.0,3468287,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,322095,322095,Porphyromonas_somerae,Porphyromonas somerae,species,0.0,abund,0.0,2727503,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides_goldsteinii,Parabacteroides goldsteinii,species,1.0202,abund,0.010202,7053599,20612,20517,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes_onderdonkii,Alistipes onderdonkii,species,0.51185,abund,0.0051185,5247448,10565,10564,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,328814,328814,Alistipes_shahii,Alistipes shahii,species,0.0,abund,0.0,3778517,4,4,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,333367,333367,Enterocloster_asparagiformis,Enterocloster asparagiformis,species,0.0,abund,0.0,6353279,9,9,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,341220,341220,Lactonifactor_longoviformis,Lactonifactor longoviformis,species,0.0,abund,0.0,4899275,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,342942,342942,Mediterraneibacter_glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.9337700000000001,abund,0.0093377,3271904,10006,9925,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,354276,354276,Enterobacter_cloacae_complex,Enterobacter cloacae_complex,species,0.0,abund,0.0,6160824,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola_dorei,Phocaeicola dorei,species,0.33296,abund,0.0033296,16497524,16518,1024,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,357278,357278,Levilactobacillus_parabrevis,Levilactobacillus parabrevis,species,0.0,abund,0.0,18945651,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,361101,361101,Streptococcus_pseudoporcinus,Streptococcus pseudoporcinus,species,0.0,abund,0.0,2156061,4,4,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides_xylanisolvens,Bacteroides xylanisolvens,species,0.65052,abund,0.0065052,9593183,18551,16523,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,376805,376805,Phocaeicola_salanitronis,Phocaeicola salanitronis,species,0.0,abund,0.0,4289383,6,6,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,380021,380021,Pseudomonas_protegens,Pseudomonas protegens,species,0.0,abund,0.0,15592809,1,0,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,384636,384636,Lacrimispora_xylanisolvens,Lacrimispora xylanisolvens,species,0.0,abund,0.0,5633035,8,8,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,387090,387090,Phocaeicola_coprophilus,Phocaeicola coprophilus,species,0.0,abund,0.0,4113613,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides_johnsonii,Parabacteroides johnsonii,species,1.0189,abund,0.010189,4757806,14081,675,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,397865,397865,Barnesiella_viscericola,Barnesiella viscericola,species,0.0,abund,0.0,3076856,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,400092,400092,Pontibacter_korlensis,Pontibacter korlensis,species,0.0,abund,0.0,5462537,26,26,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,409322,409322,Treponema_pedis,Treponema pedis,species,0.0,abund,0.0,2983394,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,410072,410072,Coprococcus_comes,Coprococcus comes,species,0.9369999999999999,abund,0.00937,3373066,11744,435,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,411483,411483,Faecalibacterium_duncaniae,Faecalibacterium duncaniae,species,0.9448,abund,0.009448,3110044,9130,3876,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,411486,411486,Clostridium_sp._M62/1,Clostridium_sp._M62/1,species,0.9374199999999999,abund,0.0093742,3923895,11688,11682,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,417203,417203,Mycetohabitans_endofungorum,Mycetohabitans endofungorum,species,0.0,abund,0.0,7193966,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,418240,418240,Blautia_wexlerae,Blautia wexlerae,species,1.20177,abund,0.0120177,4665133,14090,14017,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,423477,423477,Veillonella_rogosae,Veillonella rogosae,species,0.8792899999999999,abund,0.0087929,2205714,6483,6483,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,433286,433286,Anaerocolumna_cellulosilytica,Anaerocolumna cellulosilytica,species,0.0,abund,0.0,5430627,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,433296,433296,Aminipila_butyrica,Aminipila butyrica,species,0.0,abund,0.0,3334849,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,438033,438033,Ruminococcus_gauvreauii,Ruminococcus gauvreauii,species,0.0,abund,0.0,4145839,18,8,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,447199,447199,Virgibacillus_salarius,Virgibacillus salarius,species,0.0,abund,0.0,4497283,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,454154,454154,Paraprevotella_clara,Paraprevotella clara,species,0.9207,abund,0.009207,4034988,12027,12019,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,454155,454155,Paraprevotella_xylaniphila,Paraprevotella xylaniphila,species,0.0,abund,0.0,4125322,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,460384,460384,Enterocloster_lavalensis,Enterocloster lavalensis,species,0.0,abund,0.0,6444357,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,470931,470931,Pantoea_anthophila,Pantoea anthophila,species,0.0,abund,0.0,4594065,8,8,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,470933,470933,Pantoea_eucalypti,Pantoea eucalypti,species,0.0,abund,0.0,4798990,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,474394,474394,Vibrio_mangrovi,Vibrio mangrovi,species,0.0,abund,0.0,5007139,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,481181,481181,Seohaeicola_saemankumensis,Seohaeicola saemankumensis,species,0.0,abund,0.0,4275009,1,1,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,484184,484184,Paenibacillus_taichungensis,Paenibacillus taichungensis,species,0.0,abund,0.0,7326728,3,3,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,487174,487174,Barnesiella_intestinihominis,Barnesiella intestinihominis,species,0.90633,abund,0.0090633,3260079,9686,9686,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,512749,512749,Mycoplasma_seminis,Mycoplasma seminis,species,0.0,abund,0.0,1064223,2,2,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,544580,544580,Actinomyces_oris,Actinomyces oris,species,0.9534499999999999,abund,0.0095345,3154798,9589,9589,species
Centrifuger,unified,Centrifuger_unified,simulated,simulated,pacbio,sim_pacbio,552386,552386,Vibrio_gallaecicus,Vibrio gallaecicus,species,0.0,abund,0.0,5126655,1,1,species
