tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2507159,2507159,                    Clostridium sp. JN-9,Clostridium sp. JN-9,species,0.0013284402450972252,fraction_reads,0.0,4,4,0.0014537947677926307,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1042156,1042156,                    Clostridium sp. SY8519,Clostridium sp. SY8519,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2212991,2212991,                    Clostridium sp. AWRP,Clostridium sp. AWRP,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1513,1513,                  Clostridium tetani,Clostridium tetani,species,0.007306421348034739,fraction_reads,0.01,22,22,0.007995871222859469,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1548,1548,                  Clostridium scatologenes,Clostridium scatologenes,species,0.006974311286760433,fraction_reads,0.01,21,21,0.007632422530911312,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,46867,46867,                  Clostridium chauvoei,Clostridium chauvoei,species,0.005645871041663207,fraction_reads,0.01,17,17,0.006178627763118681,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1509,1509,                  Clostridium sporogenes,Clostridium sporogenes,species,0.005313760980388901,fraction_reads,0.01,16,16,0.005815179071170523,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1501,1501,                  Clostridium pasteurianum,Clostridium pasteurianum,species,0.0026568804901944505,fraction_reads,0.0,8,7,0.0029075895355852614,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1502,1502,                  Clostridium perfringens,Clostridium perfringens,species,0.002324770428920144,fraction_reads,0.0,7,7,0.0025441408436371036,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,332101,332101,                  Clostridium drakei,Clostridium drakei,species,0.002324770428920144,fraction_reads,0.0,7,7,0.0025441408436371036,0.9137742647913518
