tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,79209,79209,                  Desulfosporosinus meridiei,Desulfosporosinus meridiei,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,863643,863643,                  Thermincola potens,Thermincola potens,species,0.00014436091962236627,fraction_reads,0.0,4,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1833852,1833852,                  Desulfotomaculum ferrireducens,Desulfotomaculum ferrireducens,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,233055,233055,                  Desulfitobacterium dichloroeliminans,Desulfitobacterium dichloroeliminans,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2293838,2293838,                      Thermaerobacter sp. PB12/4term,Thermaerobacter sp. PB12/4term,species,0.0024541356335802266,fraction_reads,0.0,68,68
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2734,2734,                  Symbiobacterium thermophilum,Symbiobacterium thermophilum,species,0.00014436091962236627,fraction_reads,0.0,4,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,863,863,                  Syntrophomonas wolfei,Syntrophomonas wolfei,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2293317,2293317,                  Candidatus Syntrophocurvum alkaliphilum,Candidatus Syntrophocurvum alkaliphilum,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,356322,356322,                  Heliorestis convoluta,Heliorestis convoluta,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,44001,44001,                  Caldicellulosiruptor saccharolyticus,Caldicellulosiruptor saccharolyticus,species,0.011765414949222851,fraction_reads,0.01,326,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,55205,55205,                  Caldicellulosiruptor owensensis,Caldicellulosiruptor owensensis,species,0.0002165413794335494,fraction_reads,0.0,6,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,717609,717609,                  Caldicellulosiruptor obsidiansis,Caldicellulosiruptor obsidiansis,species,7.218045981118314e-05,fraction_reads,0.0,2,0
