tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,33050,33050,                  Sphingopyxis_macrogoltabida,Sphingopyxis macrogoltabida,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2785056,2785056,                      Rhizobium_sp._007,Rhizobium_sp._007,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,239935,239935,                    Akkermansia_muciniphila,Akkermansia muciniphila,species,1.985140879661541,fraction_reads,1.99,39283,39283,2.0226126060722143,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2927224,2927224,                    Akkermansia_massiliensis,Akkermansia massiliensis,species,0.00025267175109609005,fraction_reads,0.0,5,5,0.00025744120943820665,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,851,851,                  Fusobacterium_nucleatum,Fusobacterium nucleatum,species,5.449927533741786,fraction_reads,5.45,107846,107846,5.5528009346145675,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76859,76859,                  Fusobacterium_animalis,Fusobacterium animalis,species,0.030067938380434717,fraction_reads,0.03,595,594,0.030635503923146592,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76857,76857,                  Fusobacterium_polymorphum,Fusobacterium polymorphum,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,5476,5476,                            Candida_albicans,Candida albicans,species,0.2286174003917423,fraction_reads,0.23,4524,0,0.2329328062996894,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,42374,42374,                            Candida_dubliniensis,Candida dubliniensis,species,5.0534350219218014e-05,fraction_reads,0.0,1,0,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,4959,4959,                          Debaryomyces_hansenii,Debaryomyces hansenii,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010297648377528268,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2315449,2315449,                          Yamadazyma_tenuis,Yamadazyma tenuis,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,4932,4932,                          Saccharomyces_cerevisiae,Saccharomyces cerevisiae,species,0.18874579806877925,fraction_reads,0.19,3735,0,0.19230858345034035,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,27291,27291,                          Saccharomyces_paradoxus,Saccharomyces paradoxus,species,0.0007580152532882701,fraction_reads,0.0,15,15,0.00077232362831462,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,114525,114525,                          Saccharomyces_mikatae,Saccharomyces mikatae,species,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010297648377528268,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,4952,4952,                          Yarrowia_lipolytica,Yarrowia lipolytica,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
