tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,317,317,Pseudomonas_syringae,Pseudomonas syringae,species,0.0,abund,0.0,6780025,49,29,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,329,329,Ralstonia_pickettii,Ralstonia pickettii,species,0.0,abund,0.0,4814858,5,5,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,337,337,Burkholderia_glumae,Burkholderia glumae,species,0.0,abund,0.0,55874346,7,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,339,339,Xanthomonas_campestris,Xanthomonas campestris,species,0.0,abund,0.0,6632086,4,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,343,343,Xanthomonas_translucens,Xanthomonas translucens,species,0.0,abund,0.0,7919519,3,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,346,346,Xanthomonas_citri,Xanthomonas citri,species,0.0,abund,0.0,9542591,14,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,347,347,Xanthomonas_oryzae,Xanthomonas oryzae,species,0.0,abund,0.0,9934092,5,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,353,353,Azotobacter_chroococcum,Azotobacter chroococcum,species,0.0,abund,0.0,5095708,15,4,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,354,354,Azotobacter_vinelandii,Azotobacter vinelandii,species,0.0,abund,0.0,5309475,2,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,358,358,Agrobacterium_tumefaciens,Agrobacterium tumefaciens,species,0.0,abund,0.0,19621376,41,27,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,359,359,Agrobacterium_rhizogenes,Agrobacterium rhizogenes,species,0.0,abund,0.0,7104616,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,373,373,Agrobacterium_vitis,Agrobacterium vitis,species,0.0,abund,0.0,5563268,7,5,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,375,375,Bradyrhizobium_japonicum,Bradyrhizobium japonicum,species,0.0,abund,0.0,9944287,4,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,376,376,Bradyrhizobium_sp.,Bradyrhizobium_sp.,species,0.0,abund,0.0,7516645,3,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,380,380,Sinorhizobium_fredii,Sinorhizobium fredii,species,0.0,abund,0.0,6813913,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,381,381,Mesorhizobium_loti,Mesorhizobium loti,species,0.0,abund,0.0,7280679,6,6,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,382,382,Sinorhizobium_meliloti,Sinorhizobium meliloti,species,0.0,abund,0.0,13118939,24,15,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,384,384,Rhizobium_leguminosarum,Rhizobium leguminosarum,species,0.0,abund,0.0,6969849,39,29,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,396,396,Rhizobium_phaseoli,Rhizobium phaseoli,species,0.0,abund,0.0,47164014,7,5,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,398,398,Rhizobium_tropici,Rhizobium tropici,species,0.0,abund,0.0,6977378,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,399,399,Neorhizobium_galegae,Neorhizobium galegae,species,0.0,abund,0.0,6298826,9,7,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,405,405,Methylobacillus_flagellatus,Methylobacillus flagellatus,species,0.0,abund,0.0,2965751,2,2,species,0.0,0.9991331999999999
