tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.78396,abund,0.78396,84135,1||1239|91061|1385|539738|1378|84135,10405,0,0,10405
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,88431,88431,Dorea longicatena,Dorea longicatena,species,0.72093,abund,0.72093,88431,1||1239|186801|3085636|186803|189330|88431,16711,0,0,16711
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,89014,89014,Blautia luti,Blautia luti,species,0.74644,abund,0.74644,89014,1||1239|186801|3085636|186803|572511|89014,21082,0,0,21082
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,0.00077,abund,0.00077,89153,1||1239|186801|3085636|186803|1506553|89153,22,0,0,22
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,113107,113107,Streptococcus australis,Streptococcus australis,species,0.8468,abund,0.8468,113107,1||1239|91061|186826|1300|1301|113107,12599,0,0,12599
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.41326,abund,0.41326,114527,1||1239|186801|3082720|543314|86331|114527,10389,0,0,10389
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,1.02679,abund,1.02679,116090,1||1239|1737404|1737405|2848916|171003|116090,14708,0,0,14708
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,0.77142,abund,0.77142,154046,1||1239|186801|3085636|186803|1649459|154046,40009,0,0,40009
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.77186,abund,0.77186,154288,1||1239|526524|526525|2810281|191303|154288,17294,0,0,17294
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.85185,abund,0.85185,166486,1||1239|186801|3085636|186803|841|166486,27187,0,0,27187
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.78824,abund,0.78824,169435,1||1239|186801|186802|216572|244127|169435,20418,0,0,20418
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.84923,abund,0.84923,214856,1||976|200643|171549|171550|239759|214856,22242,0,0,22242
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.6128,abund,1.6128,216816,1||201174|1760|85004|31953|1678|216816,28625,0,0,28625
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,246787,246787,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,species,0.00015,abund,0.00015,246787,1||976|200643|171549|815|816|246787,8,0,0,8
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.90794,abund,0.90794,249188,1||1224|1236|135625|712|724|249188,12523,0,0,12523
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.78324,abund,0.78324,261299,1||1239|186801|3082720|186804|1505657|261299,17435,0,0,17435
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.73189,abund,0.73189,292800,1||1239|186801|186802|216572|946234|292800,24037,0,0,24037
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,301301,301301,Roseburia hominis,Roseburia hominis,species,0.7779,abund,0.7779,301301,1||1239|186801|3085636|186803|841|301301,20652,0,0,20652
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,301302,301302,Roseburia faecis,Roseburia faecis,species,0.7409,abund,0.7409,301302,1||1239|186801|3085636|186803|841|301302,19142,0,0,19142
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.79095,abund,0.79095,328812,1||976|200643|171549|2005525|375288|328812,39569,0,0,39569
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.76189,abund,0.76189,328813,1||976|200643|171549|171550|239759|328813,19901,0,0,19901
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,328814,328814,Alistipes shahii,Alistipes shahii,species,4e-05,abund,4e-05,328814,1||976|200643|171549|171550|239759|328814,1,0,0,1
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.79062,abund,0.79062,342942,1||1239|186801|3085636|186803|2316020|342942,18788,0,0,18788
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.78697,abund,0.78697,357276,1||976|200643|171549|815|909656|357276,31885,0,0,31885
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.73999,abund,0.73999,371601,1||976|200643|171549|815|816|371601,34899,0,0,34899
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,0.78572,abund,0.78572,387661,1||976|200643|171549|2005525|375288|387661,26890,0,0,26890
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,410072,410072,Coprococcus comes,Coprococcus comes,species,0.79763,abund,0.79763,410072,1||1239|186801|3085636|186803|33042|410072,19455,0,0,19455
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,0.79882,abund,0.79882,411483,1||1239|186801|186802|216572|216851|411483,17689,0,0,17689
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,411486,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.86244,abund,0.86244,411486,1||1239|186801|186802|31979|1485|411486,22497,0,0,22497
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,418240,418240,Blautia wexlerae,Blautia wexlerae,species,0.93587,abund,0.93587,418240,1||1239|186801|3085636|186803|572511|418240,28124,0,0,28124
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.7984,abund,0.7984,423477,1||1239|909932|1843489|31977|29465|423477,12841,0,0,12841
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,454154,454154,Paraprevotella clara,Paraprevotella clara,species,0.74477,abund,0.74477,454154,1||976|200643|171549|171552|577309|454154,23086,0,0,23086
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,454155,454155,Paraprevotella xylaniphila,Paraprevotella xylaniphila,species,3e-05,abund,3e-05,454155,1||976|200643|171549|171552|577309|454155,1,0,0,1
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.73252,abund,0.73252,487174,1||976|200643|171549|2005519|397864|487174,18453,0,0,18453
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,544580,544580,Actinomyces oris,Actinomyces oris,species,0.79111,abund,0.79111,544580,1||201174|1760|2037|2049|1654|544580,18175,0,0,18175
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.74128,abund,0.74128,649756,1||1239|186801|3085636|186803|207244|649756,17094,0,0,17094
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.75073,abund,0.75073,674529,1||976|200643|171549|815|816|674529,34616,0,0,34616
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,712411,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,1.12041,abund,1.12041,712411,1||201174|84998|84999|1643824|133925|712411,18517,0,0,18517
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.75494,abund,0.75494,938288,1||1239|186801|186802||1686313|938288,9438,0,0,9438
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.78451,abund,0.78451,1099853,1||976|200643|171549|2005519|1348911|1099853,19903,0,0,19903
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1160721,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.63083,abund,0.63083,1160721,1||1239|186801|186802|216572|1263|1160721,16972,0,0,16972
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1234680,1234680,Streptococcus rubneri,Streptococcus rubneri,species,6e-05,abund,6e-05,1234680,1||1239|91061|186826|1300|1301|1234680,1,0,0,1
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1261634,1261634,Roseburia sp. 499,Roseburia sp. 499,species,3e-05,abund,3e-05,1261634,1||1239|186801|3085636|186803|841|1261634,1,0,0,1
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.77977,abund,0.77977,1297617,1||1239|186801|186802||1392389|1297617,18515,0,0,18515
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.71982,abund,0.71982,1335613,1||201174|84998|1643822|1643826|644652|1335613,18833,0,0,18833
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,0.8598,abund,0.8598,1550024,1||1239|186801|186802|216572|1905344|1550024,25531,0,0,25531
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1712675,1712675,Turicibacter sp. H121,Turicibacter sp. H121,species,0.0001,abund,0.0001,1712675,1||1239|526524|526525|2810281|191303|1712675,2,0,0,2
