taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
84112	84112	Eggerthella lenta	Eggerthella lenta	species	0.00987	abund	0.00987	84112	1||201174|84998|1643822|1643826|84111|84112	206	0	0	206	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
88431	88431	Dorea longicatena	Dorea longicatena	species	0.00036	abund	0.00036	88431	1||1239|186801|3085636|186803|189330|88431	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
89014	89014	Blautia luti	Blautia luti	species	0.00055	abund	0.00055	89014	1||1239|186801|3085636|186803|572511|89014	13	0	0	13	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
89153	89153	[Clostridium] hylemonae	[Clostridium] hylemonae	species	8e-05	abund	8e-05	89153	1||1239|186801|3085636|186803|1506553|89153	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
105841	105841	Anaerostipes caccae	Anaerostipes caccae	species	0.00236	abund	0.00236	105841	1||1239|186801|3085636|186803|207244|105841	47	0	0	47	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
113107	113107	Streptococcus australis	Streptococcus australis	species	0.00024	abund	0.00024	113107	1||1239|91061|186826|1300|1301|113107	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
114527	114527	Mogibacterium diversum	Mogibacterium diversum	species	0.00617	abund	0.00617	114527	1||1239|186801|3082720|543314|86331|114527	129	0	0	129	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
116085	116085	Coprococcus catus	Coprococcus catus	species	0.0005	abund	0.0005	116085	1||1239|186801|3085636|186803|33042|116085	11	0	0	11	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
133926	133926	Olsenella uli	Olsenella uli	species	0.00015	abund	0.00015	133926	1||201174|84998|84999|1643824|133925|133926	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
154046	154046	Hungatella hathewayi	Hungatella hathewayi	species	0.00366	abund	0.00366	154046	1||1239|186801|3085636|186803|1649459|154046	158	0	0	158	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
154288	154288	Turicibacter sanguinis	Turicibacter sanguinis	species	0.00021	abund	0.00021	154288	1||1239|526524|526525|2810281|191303|154288	4	0	0	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
