taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
5208	5208	Cryptococcus depauperatus	Cryptococcus depauperatus	species	0.0	abund	0.0	5208	1||5204|155616|5234|1884633|5206|5208	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
5454	5454	Ascochyta rabiei	Ascochyta rabiei	species	0.0	abund	0.0	5454	1||4890|147541|92860|683158|5453|5454	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
5499	5499	Fulvia fulva	Fulvia fulva	species	0.0	abund	0.0	5499	1||4890|147541|2726947|93133|2897311|5499	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
13076	13076	Globicatella sanguinis	Globicatella sanguinis	species	2e-05	abund	2e-05	13076	1||1239|91061|186826|186827|13075|13076	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28026	28026	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudocatenulatum	species	4e-05	abund	4e-05	28026	1||201174|1760|85004|31953|1678|28026	2	0	0	2	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28038	28038	Latilactobacillus curvatus	Latilactobacillus curvatus	species	0.00026	abund	0.00026	28038	1||1239|91061|186826|33958|2767885|28038	11	0	0	11	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28084	28084	Legionella cherrii	Legionella cherrii	species	1e-05	abund	1e-05	28084	1||1224|1236|118969|444|445|28084	1	0	0	1	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28111	28111	Bacteroides eggerthii	Bacteroides eggerthii	species	0.00564	abund	0.00564	28111	1||976|200643|171549|815|816|28111	501	0	0	501	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28116	28116	Bacteroides ovatus	Bacteroides ovatus	species	11.62414	abund	11.62414	28116	1||976|200643|171549|815|816|28116	1744343	0	0	1744343	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28117	28117	Alistipes putredinis	Alistipes putredinis	species	0.00075	abund	0.00075	28117	1||976|200643|171549|171550|239759|28117	44	0	0	44	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
28118	28118	Odoribacter splanchnicus	Odoribacter splanchnicus	species	0.00308	abund	0.00308	28118	1||976|200643|171549|1853231|283168|28118	316	0	0	316	DYN_0004_D10_Qiagen	DYN_0004_D10	ont_qiagen	ganon2	default	ganon2_default
