tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,32207,Rothia,Rothia,genus,1.0587292240429844,abund,1.06,108818000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,33042,Coprococcus,Coprococcus,genus,0.7420872843227274,abund,0.74,76273000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,40544,Sutterella,Sutterella,genus,0.6842267952916514,abund,0.68,70326000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,84111,Eggerthella,Eggerthella,genus,0.7725693613589407,abund,0.77,79406000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,86331,Mogibacterium,Mogibacterium,genus,0.4096643170139561,abund,0.41,42105999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,102106,Collinsella,Collinsella,genus,0.541399827244536,abund,0.54,55646000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,133925,Olsenella,Olsenella,genus,0.7471660089358468,abund,0.75,76795000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,162289,Peptoniphilus,Peptoniphilus,genus,0.3708636490476803,abund,0.37,38118000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,171003,Caloranaerobacter,Caloranaerobacter,genus,0.5865926928153024,abund,0.59,60291000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,189330,Dorea,Dorea,genus,1.249045186030016,abund,1.25,128379000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,191303,Turicibacter,Turicibacter,genus,1.885121391071996,abund,1.89,193756000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,207244,Anaerostipes,Anaerostipes,genus,0.6346654482050024,abund,0.63,65232000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,216851,Faecalibacterium,Faecalibacterium,genus,5.4181916255263065,abund,5.42,556891000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,239759,Alistipes,Alistipes,genus,3.0174726632902207,abund,3.02,310141000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,244127,Anaerotruncus,Anaerotruncus,genus,0.7736201319685516,abund,0.77,79514000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,283168,Odoribacter,Odoribacter,genus,0.9893102583061881,abund,0.99,101683000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,375288,Parabacteroides,Parabacteroides,genus,6.3432881146269136,abund,6.34,651973999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,397864,Barnesiella,Barnesiella,genus,0.7374463807969457,abund,0.74,75796000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,416916,Aggregatibacter,Aggregatibacter,genus,0.542061423554291,abund,0.54,55714000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,459786,Oscillibacter,Oscillibacter,genus,0.030628017398659366,abund,0.03,3148000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,572511,Blautia,Blautia,genus,3.872323200996195,abund,3.87,398004000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,577309,Paraprevotella,Paraprevotella,genus,0.9207863934590604,abund,0.92,94640000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,644652,Gordonibacter,Gordonibacter,genus,0.7368139725596798,abund,0.74,75731000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,909656,Phocaeicola,Phocaeicola,genus,2.350856005067049,abund,2.35,241625000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,946234,Flavonifractor,Flavonifractor,genus,0.9605600069043334,abund,0.96,98728000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1348911,Coprobacter,Coprobacter,genus,0.7663523019187428,abund,0.77,78767000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1392389,Intestinimonas,Intestinimonas,genus,0.7353837570077095,abund,0.74,75584000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1505657,Intestinibacter,Intestinibacter,genus,0.6665388233632007,abund,0.67,68508000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1506553,Lachnoclostridium,Lachnoclostridium,genus,0.025617398288014646,abund,0.03,2633000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1649459,Hungatella,Hungatella,genus,1.6708809390013228,abund,1.67,171736000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1686313,Fenollaria,Fenollaria,genus,0.3671275757690637,abund,0.37,37734000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1766253,Agathobacter,Agathobacter,genus,0.7746125264331842,abund,0.77,79616000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1843210,Anaerocolumna,Anaerocolumna,genus,1.3556692148330365,abund,1.36,139338000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.0592837974202791,abund,1.06,108875000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1918598,Turicimonas,Turicimonas,genus,0.6605358097879235,abund,0.66,67891000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2172004,Lawsonibacter,Lawsonibacter,genus,0.7159931475173892,abund,0.72,73591000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,1.3291664450128495,abund,1.33,136614000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2529408,Schaalia,Schaalia,genus,0.5549722809520105,abund,0.55,57041000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.864969069502228,abund,0.86,88903000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2591381,Dysosmobacter,Dysosmobacter,genus,0.6265608934105034,abund,0.63,64399000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2678885,Faecalibacillus,Faecalibacillus,genus,0.6363388976943828,abund,0.64,65404000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.6640189197716337,abund,0.66,68249000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7394700871561964,abund,0.74,76004000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2767886,Levilactobacillus,Levilactobacillus,genus,0.5565678955814196,abund,0.56,57205000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2892396,Vescimonas,Vescimonas,genus,0.5624346981517473,abund,0.56,57808000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2892397,Pusillibacter,Pusillibacter,genus,0.6410479067226392,abund,0.64,65888000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2944193,Simiaoa,Simiaoa,genus,0.8022341723654567,abund,0.8,82455000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2944198,Wansuia,Wansuia,genus,0.8951203483835638,abund,0.9,92002000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.6605260804304269,abund,0.66,67890000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,3342669,Eshraghiella,Eshraghiella,genus,0.5371480980186102,abund,0.54,55209000,0
