taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1928820	1928820	Intestinibacillus	Intestinibacillus	genus	0.00047	abund	0.00047	1928820	1||1239|186801|186802|3085642|1928820	0	0	9	9	0.0007167658548607096	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2005355	2005355	Faecalimonas	Faecalimonas	genus	0.00228	abund	0.00228	2005355	1||1239|186801|3085636|186803|2005355	0	0	42	42	0.0034770769129413145	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2048137	2048137	Agathobaculum	Agathobaculum	genus	0.00911	abund	0.00911	2048137	1||1239|186801|186802|3085642|2048137	0	0	159	159	0.013893057314427798	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2082587	2082587	Parolsenella	Parolsenella	genus	0.00027	abund	0.00027	2082587	1||201174|84998|84999|1643824|2082587	0	0	3	3	0.0004117591081114715	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2172004	2172004	Lawsonibacter	Lawsonibacter	genus	0.02522	abund	0.02522	2172004	1||1239|186801|186802|216572|2172004	0	0	521	521	0.03846135076507893	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2316020	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.36456	abund	0.36456	2316020	1||1239|186801|3085636|186803|2316020	0	0	7029	7029	0.5559662979745114	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2569097	2569097	Anaerobutyricum	Anaerobutyricum	genus	0.00119	abund	0.00119	2569097	1||1239|186801|3085636|186803|2569097	0	0	26	26	0.001814790143157967	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2591381	2591381	Dysosmobacter	Dysosmobacter	genus	0.06147	abund	0.06147	2591381	1||1239|186801|186802|216572|2591381	0	0	1316	1316	0.09374382361337834	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2717089	2717089	Massilistercora	Massilistercora	genus	0.03784	abund	0.03784	2717089	1||1239|186801|186802||2717089	0	0	710	710	0.057707276484955855	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2719313	2719313	Enterocloster	Enterocloster	genus	0.66284	abund	0.66284	2719313	1||1239|186801|3085636|186803|2719313	0	0	26123	26123	1.010853360076325	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2749846	2749846	Amedibacillus	Amedibacillus	genus	0.00025	abund	0.00025	2749846	1||1239|526524|526525|128827|2749846	0	0	7	7	0.0003812584334365477	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2759736	2759736	Lacticaseibacillus	Lacticaseibacillus	genus	6e-05	abund	6e-05	2759736	1||1239|91061|186826|33958|2759736	0	0	1	1	9.150202402477145e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2767885	2767885	Latilactobacillus	Latilactobacillus	genus	0.00025	abund	0.00025	2767885	1||1239|91061|186826|33958|2767885	0	0	3	3	0.0003812584334365477	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2767887	2767887	Ligilactobacillus	Ligilactobacillus	genus	0.00304	abund	0.00304	2767887	1||1239|91061|186826|33958|2767887	0	0	40	40	0.00463610255058842	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2801844	2801844	Arachnia	Arachnia	genus	5e-05	abund	5e-05	2801844	1||201174|1760|85009|31957|2801844	0	0	1	1	7.625168668730954e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2842531	2842531	Solibaculum	Solibaculum	genus	0.01312	abund	0.01312	2842531	1||1239|186801|186802|216572|2842531	0	0	271	271	0.02000844258675002	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2888809	2888809	Novisyntrophococcus	Novisyntrophococcus	genus	0.00015	abund	0.00015	2888809	1||1239|186801|3085636|186803|2888809	0	0	4	4	0.0002287550600619286	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2892396	2892396	Vescimonas	Vescimonas	genus	0.0044	abund	0.0044	2892396	1||1239|186801|186802|216572|2892396	0	0	91	91	0.006710148428483239	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
