tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1336,1336,                    Streptococcus equi,Streptococcus equi,species,0.0004548091519729621,abund,0.0,9,2,0.00046431506563093453,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1314,1314,                  Streptococcus pyogenes,Streptococcus pyogenes,species,0.00025267175109609005,abund,0.0,5,5,0.00025795281423940803,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3028082,3028082,                  Streptococcus suivaginalis,Streptococcus suivaginalis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1940789,1940789,                  Lactococcus petauri,Lactococcus petauri,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1281486,1281486,                  Lactococcus formosensis,Lactococcus formosensis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1352,1352,                  Enterococcus faecium,Enterococcus faecium,species,0.003234198414029953,abund,0.0,64,64,0.0033017960222644234,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1351,1351,                  Enterococcus faecalis,Enterococcus faecalis,species,0.0010106870043843602,abund,0.0,20,16,0.0010318112569576321,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,71452,71452,                  Enterococcus raffinosus,Enterococcus raffinosus,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,160453,160453,                  Enterococcus gilvus,Enterococcus gilvus,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,81947,81947,                  Vagococcus lutrae,Vagococcus lutrae,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,51669,51669,                  Tetragenococcus halophilus,Tetragenococcus halophilus,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,87541,87541,                  Aerococcus christensenii,Aerococcus christensenii,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2976812,2976812,                    Aerococcus sp. Group 1,Aerococcus sp. Group 1,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2496265,2496265,                  Jeotgalibaca ciconiae,Jeotgalibaca ciconiae,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2908211,2908211,                    Jeotgalibaca sp. MA1X17-3,Jeotgalibaca sp. MA1X17-3,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2748,2748,                  Carnobacterium divergens,Carnobacterium divergens,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,46124,46124,                  Granulicatella adiacens,Granulicatella adiacens,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1405,1405,                    Bacillus mycoides,Bacillus mycoides,species,0.0013644274559188863,abund,0.0,27,27,0.0013929451968928035,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1396,1396,                    Bacillus cereus,Bacillus cereus,species,0.00015160305065765403,abund,0.0,3,2,0.00015477168854364484,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,155322,155322,                    Bacillus toyonensis,Bacillus toyonensis,species,0.00015160305065765403,abund,0.0,3,3,0.00015477168854364484,0.9795270186956883
