tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,214851,214851,Subdoligranulum variabile,Subdoligranulum variabile,species,0.00012,abund,0.00012,214851,1||1239|186801|186802|216572|292632|214851,3,0,0,3,0.0001240951652730435,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.85273,abund,0.85273,214856,1||976|200643|171549|171550|239759|214856,22209,0,0,22209,0.8818305856940197,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.62682,abund,1.62682,216816,1||201174|1760|85004|31953|1678|216816,28709,0,0,28709,1.682337473079105,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,246787,246787,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,species,2e-05,abund,2e-05,246787,1||976|200643|171549|815|816|246787,1,0,0,1,2.068252754550725e-05,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.91331,abund,0.91331,249188,1||1224|1236|135625|712|724|249188,12523,0,0,12523,0.9444779616293612,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.78778,abund,0.78778,261299,1||1239|186801|3082720|186804|1505657|261299,17446,0,0,17446,0.814664077489985,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,5e-05,abund,5e-05,291644,1||976|200643|171549|815|816|291644,2,0,0,2,5.170631886376812e-05,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.73551,abund,0.73551,292800,1||1239|186801|186802|216572|946234|292800,24039,0,0,24039,0.7606102917498019,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,301301,301301,Roseburia hominis,Roseburia hominis,species,0.78756,abund,0.78756,301301,1||1239|186801|3085636|186803|841|301301,20792,0,0,20792,0.8144365696869844,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,301302,301302,Roseburia faecis,Roseburia faecis,species,0.74771,abund,0.74771,301302,1||1239|186801|3085636|186803|841|301302,19320,0,0,19320,0.7732266335525613,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.79627,abund,0.79627,328812,1||976|200643|171549|2005525|375288|328812,39606,0,0,39606,0.8234438104330529,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.76578,abund,0.76578,328813,1||976|200643|171549|171550|239759|328813,19891,0,0,19891,0.7919132971899271,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,328814,328814,Alistipes shahii,Alistipes shahii,species,0.00015,abund,0.00015,328814,1||976|200643|171549|171550|239759|328814,4,0,0,4,0.00015511895659130437,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.79852,abund,0.79852,342942,1||1239|186801|3085636|186803|2316020|342942,18779,0,0,18779,0.8257705947819225,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.79205,abund,0.79205,357276,1||976|200643|171549|815|909656|357276,31911,0,0,31911,0.8190797971209508,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.88081,abund,0.88081,371601,1||976|200643|171549|815|816|371601,41308,0,0,41308,0.910868854367912,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,0.78815,abund,0.78815,387661,1||976|200643|171549|2005525|375288|387661,26930,0,0,26930,0.8150467042495769,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,410072,410072,Coprococcus comes,Coprococcus comes,species,0.80507,abund,0.80507,410072,1||1239|186801|3085636|186803|33042|410072,19527,0,0,19527,0.832544122553076,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,0.78983,abund,0.78983,411483,1||1239|186801|186802|216572|216851|411483,17026,0,0,17026,0.8167840365633996,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,418240,418240,Blautia wexlerae,Blautia wexlerae,species,0.94368,abund,0.94368,418240,1||1239|186801|3085636|186803|572511|418240,28173,0,0,28173,0.975884379707214,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.80288,abund,0.80288,423477,1||1239|909932|1843489|31977|29465|423477,12841,0,0,12841,0.8302793857868431,0.9669998
