tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,158836,158836,                    Enterobacter_hormaechei,Enterobacter hormaechei,species,0.013616512512246558,fraction_reads,0.01,41,37
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,61645,61645,                    Enterobacter_asburiae,Enterobacter asburiae,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3073865,3073865,                      Enterobacter_cloacae_complex_sp._EB5,Enterobacter cloacae_complex_sp._EB5,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2798729,2798729,                      Enterobacter_cloacae_complex_sp._AR_0002,Enterobacter cloacae_complex_sp._AR_0002,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2494701,2494701,                    Enterobacter_chengduensis,Enterobacter chengduensis,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,550,550,                    Enterobacter_cloacae,Enterobacter cloacae,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,299767,299767,                    Enterobacter_ludwigii,Enterobacter ludwigii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2051905,2051905,                    Enterobacter_sp._CRENT-193,Enterobacter_sp._CRENT-193,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742646,2742646,                    Enterobacter_sp._RHBSTW-00422,Enterobacter_sp._RHBSTW-00422,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2747372,2747372,                    Enterobacter_sp._DSM_30060,Enterobacter_sp._DSM_30060,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2894203,2894203,                    Enterobacter_sp._AN-K1,Enterobacter_sp._AN-K1,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,881260,881260,                  Enterobacter_bugandensis,Enterobacter bugandensis,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742625,2742625,                    Citrobacter_sp._RHB35-C17,Citrobacter_sp._RHB35-C17,species,0.005313760980388901,fraction_reads,0.01,16,16
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2712024,2712024,                    Citrobacter_sp._SX212,Citrobacter_sp._SX212,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742641,2742641,                    Citrobacter_sp._RHBSTW-00229,Citrobacter_sp._RHBSTW-00229,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2781952,2781952,                    Citrobacter_sp._BDA59-3,Citrobacter_sp._BDA59-3,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2861802,2861802,                    Citrobacter_sp._Colony219,Citrobacter_sp._Colony219,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1344959,1344959,                  Citrobacter_freundii_complex,Citrobacter freundii_complex,species,0.003985320735291676,fraction_reads,0.0,12,0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,546,546,                    Citrobacter_freundii,Citrobacter freundii,species,0.0016605503063715317,fraction_reads,0.0,5,5
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,133448,133448,                    Citrobacter_youngae,Citrobacter youngae,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1686385,1686385,                      Citrobacter_sp._BIDMC108,Citrobacter_sp._BIDMC108,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2077147,2077147,                      Citrobacter_freundii_complex_sp._CFNIH3,Citrobacter freundii_complex_sp._CFNIH3,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,57706,57706,                    Citrobacter_braakii,Citrobacter braakii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,35703,35703,                  Citrobacter_amalonaticus,Citrobacter amalonaticus,species,0.0003321100612743063,fraction_reads,0.0,1,1
