taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
906	906	Megasphaera	Megasphaera	genus	0.00098	abund	9.8e-06	2608478	66	57	genus	0.0009800006860004803	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	3887281	20	20	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	3321078	16	14	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	2866412	6	6	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	2311768	14	14	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	1732067	30	0	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
943	943	Ehrlichia	Ehrlichia	genus	0.0	abund	0.0	1193359	15	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
953	953	Wolbachia	Wolbachia	genus	0.0	abund	0.0	1528014	154	106	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
958	958	Bdellovibrio	Bdellovibrio	genus	0.0	abund	0.0	3844969	30	22	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
963	963	Herbaspirillum	Herbaspirillum	genus	0.0	abund	0.0	5484794	51	33	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
970	970	Selenomonas	Selenomonas	genus	0.0	abund	0.0	2584417	68	58	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
978	978	Cytophaga	Cytophaga	genus	0.0	abund	0.0	4363540	7	7	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1007	1007	Saprospira	Saprospira	genus	0.0	abund	0.0	4232880	10	10	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1013	1013	Weeksella	Weeksella	genus	0.0	abund	0.0	2208743	22	21	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1016	1016	Capnocytophaga	Capnocytophaga	genus	0.0	abund	0.0	2696869	3391	2937	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1021	1021	Beggiatoa	Beggiatoa	genus	0.0	abund	0.0	4224291	6	0	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	3987382	17	14	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1033	1033	Afipia	Afipia	genus	0.0	abund	0.0	3564895	10	4	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	3247541	27	27	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1051	1051	Ectothiorhodospira	Ectothiorhodospira	genus	0.0	abund	0.0	3539879	2	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1056	1056	Thiocapsa	Thiocapsa	genus	0.0	abund	0.0	5637230	22	22	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1060	1060	Rhodobacter	Rhodobacter	genus	0.0	abund	0.0	3926284	14	13	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1068	1068	Rhodomicrobium	Rhodomicrobium	genus	0.0	abund	0.0	3993061	20	20	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1073	1073	Rhodopseudomonas	Rhodopseudomonas	genus	0.0	abund	0.0	5762285	82	76	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1081	1081	Rhodospirillum	Rhodospirillum	genus	0.0	abund	0.0	4272704	18	6	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1091	1091	Chlorobium	Chlorobium	genus	0.0	abund	0.0	2615073	19	19	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1099	1099	Pelodictyon	Pelodictyon	genus	0.0	abund	0.0	2674499	8	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1101	1101	Prosthecochloris	Prosthecochloris	genus	0.0	abund	0.0	2578720	41	36	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1107	1107	Chloroflexus	Chloroflexus	genus	0.0	abund	0.0	4948702	4	4	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1111	1111	Porphyrobacter	Porphyrobacter	genus	0.0	abund	0.0	3271346	8	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1125	1125	Microcystis	Microcystis	genus	0.0	abund	0.0	5126438	46	30	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1129	1129	Synechococcus	Synechococcus	genus	0.0	abund	0.0	2768730	92	69	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1142	1142	Synechocystis	Synechocystis	genus	0.0	abund	0.0	3703432	6	3	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1152	1152	Pseudanabaena	Pseudanabaena	genus	0.0	abund	0.0	5168882	23	23	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1158	1158	Oscillatoria	Oscillatoria	genus	0.0	abund	0.0	7731320	8	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1163	1163	Anabaena	Anabaena	genus	0.0	abund	0.0	5955948	89	89	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1177	1177	Nostoc	Nostoc	genus	0.0	abund	0.0	7953993	152	139	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1186	1186	Calothrix	Calothrix	genus	0.0	abund	0.0	7793826	90	89	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1190	1190	Fischerella	Fischerella	genus	0.0	abund	0.0	5746482	2	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1198	1198	Phormidium	Phormidium	genus	0.0	abund	0.0	4756030	2	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1218	1218	Prochlorococcus	Prochlorococcus	genus	0.0	abund	0.0	1824046	92	85	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1227	1227	Nitrosococcus	Nitrosococcus	genus	0.0	abund	0.0	3729655	9	9	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1234	1234	Nitrospira	Nitrospira	genus	0.0	abund	0.0	4111861	8	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1237	1237	Piscirickettsia	Piscirickettsia	genus	0.0	abund	0.0	3363398	263	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1243	1243	Leuconostoc	Leuconostoc	genus	0.00263	abund	2.63e-05	1914980	298	168	genus	0.002630001841001289	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1253	1253	Pediococcus	Pediococcus	genus	0.0	abund	0.0	3890064	34	10	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1257	1257	Peptostreptococcus	Peptostreptococcus	genus	0.0	abund	0.0	1857345	80	80	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1263	1263	Ruminococcus	Ruminococcus	genus	0.0	abund	0.0	2961132	298	283	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1266	1266	Sarcina	Sarcina	genus	0.0	abund	0.0	2365226	11	11	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1269	1269	Micrococcus	Micrococcus	genus	0.0	abund	0.0	2488368	11	6	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1279	1279	Staphylococcus	Staphylococcus	genus	0.10835	abund	0.0010835	3440368	30863	18703	genus	0.10835007584505311	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1298	1298	Deinococcus	Deinococcus	genus	0.0	abund	0.0	4233586	109	88	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1301	1301	Streptococcus	Streptococcus	genus	0.11099	abund	0.0011099	2132516	9435	5375	genus	0.1109900776930544	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1350	1350	Enterococcus	Enterococcus	genus	2.63029	abund	0.0263029	3823210	255981	174981	genus	2.630291841204289	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1357	1357	Lactococcus	Lactococcus	genus	0.00261	abund	2.61e-05	2395415	608	540	genus	0.0026100018270012793	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1372	1372	Planococcus	Planococcus	genus	0.0	abund	0.0	3495577	103	100	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1375	1375	Aerococcus	Aerococcus	genus	0.0	abund	0.0	1991483	146	123	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1378	1378	Gemella	Gemella	genus	0.0	abund	0.0	1643614	96	24	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1380	1380	Atopobium	Atopobium	genus	0.0	abund	0.0	3001591	23	23	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1386	1386	Bacillus	Bacillus	genus	9.999999999999999e-06	abund	1e-07	4832043	1798	776	genus	1.0000007000004901e-05	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1485	1485	Clostridium	Clostridium	genus	0.00023999999999999998	abund	2.4e-06	4125183	4230	3007	genus	0.0002400001680001176	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1562	1562	Desulfotomaculum	Desulfotomaculum	genus	0.0	abund	0.0	2873705	2	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1569	1569	Sporosarcina	Sporosarcina	genus	0.0	abund	0.0	4078004	119	104	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1573	1573	Clavibacter	Clavibacter	genus	0.0	abund	0.0	3719914	23	16	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1578	1578	Lactobacillus	Lactobacillus	genus	0.00015999999999999999	abund	1.6e-06	2219955	401	239	genus	0.00016000011200007841	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1637	1637	Listeria	Listeria	genus	0.00044	abund	4.4e-06	2973566	959	344	genus	0.0004400003080002157	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1645	1645	Renibacterium	Renibacterium	genus	0.0	abund	0.0	3152794	5	0	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1647	1647	Erysipelothrix	Erysipelothrix	genus	0.0	abund	0.0	2031616	84	73	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1649	1649	Kurthia	Kurthia	genus	0.0	abund	0.0	2965442	62	62	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1654	1654	Actinomyces	Actinomyces	genus	0.0	abund	0.0	2955598	553	509	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1663	1663	Arthrobacter	Arthrobacter	genus	0.0	abund	0.0	4296902	180	161	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1678	1678	Bifidobacterium	Bifidobacterium	genus	0.00312	abund	3.12e-05	2258754	752	612	genus	0.003120002184001529	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1696	1696	Brevibacterium	Brevibacterium	genus	0.0	abund	0.0	5169698	39	34	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1707	1707	Cellulomonas	Cellulomonas	genus	0.0	abund	0.0	3867430	52	50	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1716	1716	Corynebacterium	Corynebacterium	genus	0.0	abund	0.0	2986556	443	184	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1730	1730	Eubacterium	Eubacterium	genus	0.0031999999999999997	abund	3.2e-05	3663917	1377	1351	genus	0.0032000022400015676	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1740	1740	Thermodesulfobacterium	Thermodesulfobacterium	genus	0.0	abund	0.0	1640673	5	5	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1743	1743	Propionibacterium	Propionibacterium	genus	0.0	abund	0.0	2818484	5	3	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1754	1754	Thermoanaerobacter	Thermoanaerobacter	genus	0.0	abund	0.0	2410699	23	21	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1763	1763	Mycobacterium	Mycobacterium	genus	0.0	abund	0.0	5489640	220	185	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1813	1813	Amycolatopsis	Amycolatopsis	genus	0.0	abund	0.0	9189376	303	287	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1817	1817	Nocardia	Nocardia	genus	0.0	abund	0.0	8355620	127	106	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1827	1827	Rhodococcus	Rhodococcus	genus	0.0	abund	0.0	6542015	174	129	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1835	1835	Saccharopolyspora	Saccharopolyspora	genus	0.0	abund	0.0	7688529	41	36	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1839	1839	Nocardioides	Nocardioides	genus	0.0	abund	0.0	4242375	97	93	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1847	1847	Pseudonocardia	Pseudonocardia	genus	0.0	abund	0.0	6945360	30	25	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1849	1849	Actinopolyspora	Actinopolyspora	genus	0.0	abund	0.0	5218731	2	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1851	1851	Saccharomonospora	Saccharomonospora	genus	0.0	abund	0.0	4492999	9	9	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1854	1854	Frankia	Frankia	genus	0.0	abund	0.0	6659614	12	12	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1860	1860	Geodermatophilus	Geodermatophilus	genus	0.0	abund	0.0	5171854	3	3	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1865	1865	Actinoplanes	Actinoplanes	genus	0.0	abund	0.0	9253096	61	53	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1873	1873	Micromonospora	Micromonospora	genus	0.0	abund	0.0	6804616	66	66	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1883	1883	Streptomyces	Streptomyces	genus	0.00015000000000000001	abund	1.5e-06	8746009	1860	1027	genus	0.00015000010500007354	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
1988	1988	Actinomadura	Actinomadura	genus	0.0	abund	0.0	11436368	31	18	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2000	2000	Streptosporangium	Streptosporangium	genus	0.0	abund	0.0	10152394	5	5	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2013	2013	Nocardiopsis	Nocardiopsis	genus	0.0	abund	0.0	6575190	13	10	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2019	2019	Thermomonospora	Thermomonospora	genus	0.0	abund	0.0	5994734	9	9	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2023	2023	Thermoactinomyces	Thermoactinomyces	genus	0.0	abund	0.0	2605021	3	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2029	2029	Kibdelosporangium	Kibdelosporangium	genus	0.0	abund	0.0	11718378	8	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2034	2034	Curtobacterium	Curtobacterium	genus	0.0	abund	0.0	3728639	54	47	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2038	2038	Tropheryma	Tropheryma	genus	0.0	abund	0.0	921890	1	1	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2040	2040	Aeromicrobium	Aeromicrobium	genus	0.0	abund	0.0	3466961	21	16	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2044	2044	Pimelobacter	Pimelobacter	genus	0.0	abund	0.0	6141057	6	3	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2050	2050	Mobiluncus	Mobiluncus	genus	0.0	abund	0.0	2177179	14	8	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2053	2053	Gordonia	Gordonia	genus	0.0	abund	0.0	5265884	71	48	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2056	2056	Sphaerobacter	Sphaerobacter	genus	0.0	abund	0.0	3975826	2	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2060	2060	Tsukamurella	Tsukamurella	genus	0.0	abund	0.0	4537703	7	5	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2063	2063	Kitasatospora	Kitasatospora	genus	0.0	abund	0.0	7732407	35	29	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2071	2071	Saccharothrix	Saccharothrix	genus	0.0	abund	0.0	9475428	18	18	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2077	2077	Sporolactobacillus	Sporolactobacillus	genus	0.0	abund	0.0	6440699	6	2	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2093	2093	Mycoplasma	Mycoplasma	genus	0.0	abund	0.0	918916	524	405	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2129	2129	Ureaplasma	Ureaplasma	genus	0.0	abund	0.0	700292	52	0	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2132	2132	Spiroplasma	Spiroplasma	genus	0.0	abund	0.0	1219114	425	360	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2147	2147	Acholeplasma	Acholeplasma	genus	0.0	abund	0.0	1450583	26	20	genus	0.0	0.9999992999999999	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
