taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
286	286	Pseudomonas	Pseudomonas	genus	0.00029	abund	0.00029	286	1||1224|1236|72274|135621|286	0	0	36	36	0.0005051553718570626	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
357	357	Agrobacterium	Agrobacterium	genus	1e-05	abund	1e-05	357	1||1224|28211|356|82115|357	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	2e-05	abund	2e-05	374	1||1224|28211|356|41294|374	0	0	3	3	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
379	379	Rhizobium	Rhizobium	genus	1e-05	abund	1e-05	379	1||1224|28211|356|82115|379	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
425	425	Methylosinus	Methylosinus	genus	1e-05	abund	1e-05	425	1||1224|28211|356|31993|425	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
469	469	Acinetobacter	Acinetobacter	genus	3e-05	abund	3e-05	469	1||1224|1236|2887326|468|469	0	0	2	2	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
497	497	Psychrobacter	Psychrobacter	genus	3e-05	abund	3e-05	497	1||1224|1236|2887326|468|497	0	0	2	2	5.2257452261075444e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
544	544	Citrobacter	Citrobacter	genus	0.1877	abund	0.1877	544	1||1224|1236|91347|543|544	0	0	18763	18763	0.32695745964679535	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
547	547	Enterobacter	Enterobacter	genus	0.00088	abund	0.00088	547	1||1224|1236|91347|543|547	0	0	85	85	0.0015328852663248798	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
551	551	Erwinia	Erwinia	genus	6e-05	abund	6e-05	551	1||1224|1236|91347|1903409|551	0	0	2	2	0.00010451490452215089	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
561	561	Escherichia	Escherichia	genus	0.85127	abund	0.85127	561	1||1224|1236|91347|543|561	0	0	83474	83474	1.4828400462095228	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
568	568	Hafnia	Hafnia	genus	1e-05	abund	1e-05	568	1||1224|1236|91347|1903412|568	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
570	570	Klebsiella	Klebsiella	genus	0.00684	abund	0.00684	570	1||1224|1236|91347|543|570	0	0	729	729	0.0119146991155252	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
581	581	Morganella	Morganella	genus	4e-05	abund	4e-05	581	1||1224|1236|91347|1903414|581	0	0	4	4	6.967660301476726e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
