taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
397864	397864	                    Barnesiella	Barnesiella	genus	0.2	abund	0.2	753	2	0.26849241508927374	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1348911	1348911	                    Coprobacter	Coprobacter	genus	0.01	abund	0.01	29	0	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
838	838	                    Prevotella	Prevotella	genus	0.04	abund	0.04	132	3	0.05369848301785475	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2974251	2974251	                    Segatella	Segatella	genus	0.01	abund	0.01	52	1	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
577309	577309	                    Paraprevotella	Paraprevotella	genus	0.01	abund	0.01	25	0	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2884814	2884814	                    Pseudoprevotella	Pseudoprevotella	genus	0.0	abund	0.0	12	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2974257	2974257	                    Hoylesella	Hoylesella	genus	0.0	abund	0.0	9	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
558436	558436	                    Xylanibacter	Xylanibacter	genus	0.0	abund	0.0	5	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1918540	1918540	                    Muribaculum	Muribaculum	genus	0.01	abund	0.01	35	0	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2518495	2518495	                    Duncaniella	Duncaniella	genus	0.0	abund	0.0	14	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2815786	2815786	                    Sodaliphilus	Sodaliphilus	genus	0.0	abund	0.0	10	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2518497	2518497	                    Paramuribaculum	Paramuribaculum	genus	0.0	abund	0.0	3	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
836	836	                    Porphyromonas	Porphyromonas	genus	0.01	abund	0.01	20	0	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
294702	294702	                    Proteiniphilum	Proteiniphilum	genus	0.0	abund	0.0	5	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
