taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
487	487	Neisseria_meningitidis	Neisseria meningitidis	species	0.0	abund	0.0	6985620	23	1	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
488	488	Neisseria_mucosa	Neisseria mucosa	species	0.0	abund	0.0	2761471	54	54	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
490	490	Neisseria_sicca	Neisseria sicca	species	0.0	abund	0.0	2556815	5	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
492	492	Neisseria_animalis	Neisseria animalis	species	0.0	abund	0.0	2225962	11	6	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
493	493	Neisseria_canis	Neisseria canis	species	0.0	abund	0.0	2549195	24	24	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
495	495	Neisseria_elongata	Neisseria elongata	species	0.0	abund	0.0	2379595	29	2	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
496	496	Neisseria_macacae	Neisseria macacae	species	0.0	abund	0.0	2780549	1	1	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
500	500	Thermomicrobium_roseum	Thermomicrobium roseum	species	0.0	abund	0.0	2000791	5	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
502	502	Kingella_denitrificans	Kingella denitrificans	species	0.0	abund	0.0	2207068	110	110	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
504	504	Kingella_kingae	Kingella kingae	species	0.0	abund	0.0	4043742	7	2	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
505	505	Kingella_oralis	Kingella oralis	species	0.0	abund	0.0	2393629	8	8	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
511	511	Alcaligenes_faecalis	Alcaligenes faecalis	species	0.0	abund	0.0	4560901	57	39	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
518	518	Bordetella_bronchiseptica	Bordetella bronchiseptica	species	0.0	abund	0.0	7553938	19	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
521	521	Bordetella_avium	Bordetella avium	species	0.0	abund	0.0	7441780	8	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
529	529	Brucella_anthropi	Brucella anthropi	species	0.0	abund	0.0	5214748	26	14	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
536	536	Chromobacterium_violaceum	Chromobacterium violaceum	species	0.0	abund	0.0	4709608	42	13	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
537	537	Iodobacter_fluviatilis	Iodobacter fluviatilis	species	0.0	abund	0.0	4552650	4	4	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
539	539	Eikenella_corrodens	Eikenella corrodens	species	0.0	abund	0.0	2443725	135	135	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
542	542	Zymomonas_mobilis	Zymomonas mobilis	species	0.0	abund	0.0	2325344	9	9	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
545	545	Citrobacter_koseri	Citrobacter koseri	species	0.0009	abund	9e-06	4817266	22	9	species	0.0008999999100000089	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
546	546	Citrobacter_freundii	Citrobacter freundii	species	0.0	abund	0.0	10265957	140	87	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
548	548	Klebsiella_aerogenes	Klebsiella aerogenes	species	0.0	abund	0.0	8871710	115	28	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
549	549	Pantoea_agglomerans	Pantoea agglomerans	species	0.0	abund	0.0	6775528	74	55	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
550	550	Enterobacter_cloacae	Enterobacter cloacae	species	0.09941	abund	0.0009941	7447615	348	338	species	0.09940999005900097	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
552	552	Erwinia_amylovora	Erwinia amylovora	species	0.0	abund	0.0	7606903	25	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
553	553	Pantoea_ananatis	Pantoea ananatis	species	0.0	abund	0.0	4841481	50	13	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
554	554	Pectobacterium_carotovorum	Pectobacterium carotovorum	species	0.0	abund	0.0	6045592	5	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
556	556	Dickeya_chrysanthemi	Dickeya chrysanthemi	species	0.0	abund	0.0	4792929	5	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
562	562	Escherichia_coli	Escherichia coli	species	0.7893300000000001	abund	0.0078933	7450150	6117	4255	species	0.789329921067008	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
563	563	Shimwellia_blattae	Shimwellia blattae	species	0.0	abund	0.0	4138822	16	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
564	564	Escherichia_fergusonii	Escherichia fergusonii	species	0.0	abund	0.0	9628813	4	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
565	565	Atlantibacter_hermannii	Atlantibacter hermannii	species	0.0	abund	0.0	4539733	19	15	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
569	569	Hafnia_alvei	Hafnia alvei	species	0.0	abund	0.0	4721994	17	11	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
571	571	Klebsiella_oxytoca	Klebsiella oxytoca	species	0.0	abund	0.0	10030351	41	18	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
573	573	Klebsiella_pneumoniae	Klebsiella pneumoniae	species	0.02115	abund	0.0002115	14769204	304	176	species	0.02114999788500021	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
575	575	Raoultella_planticola	Raoultella planticola	species	0.0	abund	0.0	6289763	27	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
577	577	Raoultella_terrigena	Raoultella terrigena	species	0.0	abund	0.0	5910502	13	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
582	582	Morganella_morganii	Morganella morganii	species	0.00019999999999999998	abund	2e-06	18659263	87	60	species	0.00019999998000000196	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
584	584	Proteus_mirabilis	Proteus mirabilis	species	0.00136	abund	1.36e-05	10668605	37	5	species	0.0013599998640000137	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
585	585	Proteus_vulgaris	Proteus vulgaris	species	0.0	abund	0.0	4523275	74	71	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
587	587	Providencia_rettgeri	Providencia rettgeri	species	0.0	abund	0.0	13513573	119	89	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
588	588	Providencia_stuartii	Providencia stuartii	species	0.0	abund	0.0	9071383	2	1	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
614	614	Serratia_liquefaciens	Serratia liquefaciens	species	0.0	abund	0.0	5619917	22	8	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
615	615	Serratia_marcescens	Serratia marcescens	species	0.0	abund	0.0	31930454	97	62	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
618	618	Serratia_odorifera	Serratia odorifera	species	0.0	abund	0.0	5254647	14	13	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
621	621	Shigella_boydii	Shigella boydii	species	0.0	abund	0.0	7979920	4	4	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
622	622	Shigella_dysenteriae	Shigella dysenteriae	species	0.0	abund	0.0	14391020	9	8	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
623	623	Shigella_flexneri	Shigella flexneri	species	0.0006000000000000001	abund	6e-06	7297056	39	36	species	0.000599999940000006	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
628	628	Xenorhabdus_nematophila	Xenorhabdus nematophila	species	0.0	abund	0.0	4395252	6	2	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
631	631	Yersinia_intermedia	Yersinia intermedia	species	0.0	abund	0.0	9812399	14	1	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
636	636	Edwardsiella_tarda	Edwardsiella tarda	species	0.0	abund	0.0	3832140	14	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
638	638	Arsenophonus_nasoniae	Arsenophonus nasoniae	species	0.0	abund	0.0	18373766	5	2	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
644	644	Aeromonas_hydrophila	Aeromonas hydrophila	species	0.0	abund	0.0	5794768	55	29	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
645	645	Aeromonas_salmonicida	Aeromonas salmonicida	species	0.0	abund	0.0	9774257	18	8	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
648	648	Aeromonas_caviae	Aeromonas caviae	species	0.0	abund	0.0	13862325	31	14	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
650	650	Aeromonas_jandaei	Aeromonas jandaei	species	0.0	abund	0.0	9077955	23	20	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
651	651	Aeromonas_media	Aeromonas media	species	0.0	abund	0.0	14591606	56	37	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
652	652	Aeromonas_schubertii	Aeromonas schubertii	species	0.0	abund	0.0	4384332	61	12	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
654	654	Aeromonas_veronii	Aeromonas veronii	species	0.0	abund	0.0	27525998	89	74	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
656	656	Aeromonas_allosaccharophila	Aeromonas allosaccharophila	species	0.0	abund	0.0	5479436	1	1	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
663	663	Vibrio_alginolyticus	Vibrio alginolyticus	species	0.0	abund	0.0	19875764	64	62	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
666	666	Vibrio_cholerae	Vibrio cholerae	species	0.0	abund	0.0	7832123	16	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
668	668	Aliivibrio_fischeri	Aliivibrio fischeri	species	0.0	abund	0.0	4345576	5	2	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
669	669	Vibrio_harveyi	Vibrio harveyi	species	0.0	abund	0.0	35550591	12	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
670	670	Vibrio_parahaemolyticus	Vibrio parahaemolyticus	species	0.0	abund	0.0	8762200	60	45	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
672	672	Vibrio_vulnificus	Vibrio vulnificus	species	0.0	abund	0.0	5896337	39	12	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
673	673	Grimontia_hollisae	Grimontia hollisae	species	0.0	abund	0.0	4148563	17	6	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
674	674	Vibrio_mimicus	Vibrio mimicus	species	0.0	abund	0.0	8617533	9	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
675	675	Vibrio_cincinnatiensis	Vibrio cincinnatiensis	species	0.0	abund	0.0	3783457	18	12	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
676	676	Vibrio_fluvialis	Vibrio fluvialis	species	0.0	abund	0.0	9717803	22	8	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
680	680	Vibrio_campbellii	Vibrio campbellii	species	0.0	abund	0.0	12897918	17	4	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
687	687	Vibrio_gazogenes	Vibrio gazogenes	species	0.0	abund	0.0	4761168	7	4	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
689	689	Vibrio_mediterranei	Vibrio mediterranei	species	0.0	abund	0.0	5958676	5	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
691	691	Vibrio_natriegens	Vibrio natriegens	species	0.0	abund	0.0	10658666	5	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
703	703	Plesiomonas_shigelloides	Plesiomonas shigelloides	species	0.0	abund	0.0	3951529	11	7	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
714	714	Aggregatibacter_actinomycetemcomitans	Aggregatibacter actinomycetemcomitans	species	0.0	abund	0.0	5140795	14	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
715	715	Actinobacillus_pleuropneumoniae	Actinobacillus pleuropneumoniae	species	0.0	abund	0.0	3599884	6	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
716	716	Actinobacillus_suis	Actinobacillus suis	species	0.0	abund	0.0	2501501	1	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
718	718	Actinobacillus_equuli	Actinobacillus equuli	species	0.0	abund	0.0	5470882	26	11	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
720	720	Actinobacillus_lignieresii	Actinobacillus lignieresii	species	0.0	abund	0.0	2351616	24	24	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
726	726	Haemophilus_haemolyticus	Haemophilus haemolyticus	species	0.0	abund	0.0	1946787	9	9	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
727	727	Haemophilus_influenzae	Haemophilus influenzae	species	0.0	abund	0.0	5421842	23	12	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
728	728	Avibacterium_paragallinarum	Avibacterium paragallinarum	species	0.0	abund	0.0	16664199	52	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
729	729	Haemophilus_parainfluenzae	Haemophilus parainfluenzae	species	0.0	abund	0.0	12010740	218	44	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
730	730	[Haemophilus]_ducreyi	[Haemophilus]_ducreyi	species	0.0	abund	0.0	9999403	119	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
731	731	Histophilus_somni	Histophilus somni	species	0.0	abund	0.0	12563243	63	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
732	732	Aggregatibacter_aphrophilus	Aggregatibacter aphrophilus	species	0.0	abund	0.0	2328799	92	7	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
735	735	Haemophilus_parahaemolyticus	Haemophilus parahaemolyticus	species	0.0	abund	0.0	2066394	2	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
738	738	Glaesserella_parasuis	Glaesserella parasuis	species	0.0	abund	0.0	3739171	44	1	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
739	739	Aggregatibacter_segnis	Aggregatibacter segnis	species	0.0016799999999999999	abund	1.68e-05	2021576	11	10	species	0.0016799998320000166	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
747	747	Pasteurella_multocida	Pasteurella multocida	species	0.0	abund	0.0	5225298	17	4	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
750	750	Gallibacterium_anatis	Gallibacterium anatis	species	0.0	abund	0.0	2577901	45	41	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
753	753	Pasteurella_canis	Pasteurella canis	species	0.0	abund	0.0	4415288	9	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
754	754	Pasteurella_dagmatis	Pasteurella dagmatis	species	0.0	abund	0.0	2254466	12	12	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
762	762	Avibacterium_volantium	Avibacterium volantium	species	0.0	abund	0.0	2200876	25	25	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
774	774	Bartonella_bacilliformis	Bartonella bacilliformis	species	0.0	abund	0.0	1412046	1	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
777	777	Coxiella_burnetii	Coxiella burnetii	species	0.0	abund	0.0	2265736	3	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
779	779	Ehrlichia_ruminantium	Ehrlichia ruminantium	species	0.0	abund	0.0	1906278	6	5	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
784	784	Orientia_tsutsugamushi	Orientia tsutsugamushi	species	0.0	abund	0.0	2612335	11	0	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
807	807	Bartonella_elizabethae	Bartonella elizabethae	species	0.0	abund	0.0	1958608	3	3	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
813	813	Chlamydia_trachomatis	Chlamydia trachomatis	species	0.0	abund	0.0	1177750	2	2	species	0.0	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
817	817	Bacteroides_fragilis	Bacteroides fragilis	species	0.52425	abund	0.0052425	10573790	39762	35135	species	0.5242499475750052	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
818	818	Bacteroides_thetaiotaomicron	Bacteroides thetaiotaomicron	species	5.58297	abund	0.0558297	9954039	70840	55375	species	5.582969441703056	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
820	820	Bacteroides_uniformis	Bacteroides uniformis	species	41.37499	abund	0.4137499	7687856	200148	193571	species	41.37498586250141	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
821	821	Phocaeicola_vulgatus	Phocaeicola vulgatus	species	1.17761	abund	0.0117761	10030516	19998	15527	species	1.1776098822390118	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
823	823	Parabacteroides_distasonis	Parabacteroides distasonis	species	5.9686900000000005	abund	0.0596869	5257589	35802	31832	species	5.96868940313106	1.0000001	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
